2020-03-31 22:34:11.801876- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Northern Mariana Islands'), kwargs: {}, result: https://en.wikipedia.org/wiki/Northern_Mariana_Islands
2020-03-31 22:34:12.441560- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Mozambique'), kwargs: {}, result: https://en.wikipedia.org/wiki/Mozambique
2020-03-31 22:34:13.740962- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Mauritania'), kwargs: {}, result: https://en.wikipedia.org/wiki/Mauritania
2020-03-31 22:34:14.298752- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Montserrat'), kwargs: {}, result: https://en.wikipedia.org/wiki/Montserrat
2020-03-31 22:34:14.931840- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Martinique'), kwargs: {}, result: https://en.wikipedia.org/wiki/Martinique
2020-03-31 22:34:15.695606- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Mauritius'), kwargs: {}, result: https://en.wikipedia.org/wiki/Mauritius
2020-03-31 22:34:16.820688- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Malawi'), kwargs: {}, result: https://en.wikipedia.org/wiki/Malawi
2020-03-31 22:34:17.381196- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Malaysia'), kwargs: {}, result: https://en.wikipedia.org/wiki/Malaysia
2020-03-31 22:34:18.690476- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Mayotte'), kwargs: {}, result: https://en.wikipedia.org/wiki/Mayotte
2020-03-31 22:34:19.343655- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Namibia'), kwargs: {}, result: https://en.wikipedia.org/wiki/Namibia
2020-03-31 22:34:20.398675- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'New Caledonia'), kwargs: {}, result: https://en.wikipedia.org/wiki/New_Caledonia
2020-03-31 22:34:21.027799- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Niger'), kwargs: {}, result: https://en.wikipedia.org/wiki/Niger
2020-03-31 22:34:21.932856- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Norfolk Island'), kwargs: {}, result: https://en.wikipedia.org/wiki/Norfolk_Island
2020-03-31 22:34:22.506588- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Nigeria'), kwargs: {}, result: https://en.wikipedia.org/wiki/Nigeria
2020-03-31 22:34:23.501589- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Nicaragua'), kwargs: {}, result: https://en.wikipedia.org/wiki/Nicaragua
2020-03-31 22:34:24.084446- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Niue'), kwargs: {}, result: https://en.wikipedia.org/wiki/Niue
2020-03-31 22:34:24.782505- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Netherlands'), kwargs: {}, result: https://en.wikipedia.org/wiki/Netherlands
2020-03-31 22:34:25.408406- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Norway'), kwargs: {}, result: https://en.wikipedia.org/wiki/Norway
2020-03-31 22:34:26.003387- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Nepal'), kwargs: {}, result: https://en.wikipedia.org/wiki/Nepal
2020-03-31 22:34:26.483350- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Nauru'), kwargs: {}, result: https://en.wikipedia.org/wiki/Nauru
2020-03-31 22:34:27.377987- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'New Zealand'), kwargs: {}, result: https://en.wikipedia.org/wiki/New_Zealand
2020-03-31 22:34:27.915912- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Oman'), kwargs: {}, result: https://en.wikipedia.org/wiki/Oman
2020-03-31 22:34:28.545750- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Pakistan'), kwargs: {}, result: https://en.wikipedia.org/wiki/Pakistan
2020-03-31 22:34:29.178267- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Panama'), kwargs: {}, result: https://en.wikipedia.org/wiki/Panama
2020-03-31 22:34:29.669265- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Pitcairn Islands'), kwargs: {}, result: https://en.wikipedia.org/wiki/Pitcairn_Islands
2020-03-31 22:34:30.773690- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Peru'), kwargs: {}, result: https://en.wikipedia.org/wiki/Peru
2020-03-31 22:34:31.546268- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Philippines'), kwargs: {}, result: https://en.wikipedia.org/wiki/Philippines
2020-03-31 22:34:32.079422- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Palau'), kwargs: {}, result: https://en.wikipedia.org/wiki/Palau
2020-03-31 22:34:32.815708- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Papua New Guinea'), kwargs: {}, result: https://en.wikipedia.org/wiki/Papua_New_Guinea
2020-03-31 22:34:33.411953- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Poland'), kwargs: {}, result: https://en.wikipedia.org/wiki/Poland
2020-03-31 22:34:34.063004- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Puerto Rico'), kwargs: {}, result: https://en.wikipedia.org/wiki/Puerto_Rico
2020-03-31 22:34:34.798029- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'North Korea'), kwargs: {}, result: https://en.wikipedia.org/wiki/North_Korea
2020-03-31 22:34:35.540520- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Portugal'), kwargs: {}, result: https://en.wikipedia.org/wiki/Portugal
2020-03-31 22:34:36.070824- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Paraguay'), kwargs: {}, result: https://en.wikipedia.org/wiki/Paraguay
2020-03-31 22:34:36.631471- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Palestine'), kwargs: {}, result: https://en.wikipedia.org/wiki/Palestine
2020-03-31 22:34:37.208594- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'French Polynesia'), kwargs: {}, result: https://en.wikipedia.org/wiki/French_Polynesia
2020-03-31 22:34:37.898063- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Qatar'), kwargs: {}, result: https://en.wikipedia.org/wiki/Qatar
2020-03-31 22:34:38.864306- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Réunion'), kwargs: {}, result: https://en.wikipedia.org/wiki/R%C3%A9union
2020-03-31 22:34:39.525367- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Romania'), kwargs: {}, result: https://en.wikipedia.org/wiki/Romania
2020-03-31 22:34:40.135744- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Russia'), kwargs: {}, result: https://en.wikipedia.org/wiki/Russia
2020-03-31 22:34:40.961014- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Rwanda'), kwargs: {}, result: https://en.wikipedia.org/wiki/Rwanda
2020-03-31 22:34:42.178074- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Saudi Arabia'), kwargs: {}, result: https://en.wikipedia.org/wiki/Saudi_Arabia
2020-03-31 22:34:42.787342- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Sudan'), kwargs: {}, result: https://en.wikipedia.org/wiki/Sudan
2020-03-31 22:34:43.337821- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Senegal'), kwargs: {}, result: https://en.wikipedia.org/wiki/Senegal
2020-03-31 22:34:43.952266- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Singapore'), kwargs: {}, result: https://en.wikipedia.org/wiki/Singapore
2020-03-31 22:34:44.928043- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'South Georgia'), kwargs: {}, result: https://en.wikipedia.org/wiki/South_Georgia_and_the_South_Sandwich_Islands
2020-03-31 22:34:45.645739- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Svalbard and Jan Mayen'), kwargs: {}, result: https://en.wikipedia.org/wiki/Svalbard_and_Jan_Mayen
2020-03-31 22:34:46.321349- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Solomon Islands'), kwargs: {}, result: https://en.wikipedia.org/wiki/Solomon_Islands
2020-03-31 22:34:47.027305- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Sierra Leone'), kwargs: {}, result: https://en.wikipedia.org/wiki/Sierra_Leone
2020-03-31 22:34:47.624966- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'El Salvador'), kwargs: {}, result: https://en.wikipedia.org/wiki/El_Salvador
2020-03-31 22:34:48.206806- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'San Marino'), kwargs: {}, result: https://en.wikipedia.org/wiki/San_Marino
2020-03-31 22:34:48.766312- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Somalia'), kwargs: {}, result: https://en.wikipedia.org/wiki/Somalia
2020-03-31 22:34:49.447862- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Saint Pierre and Miquelon'), kwargs: {}, result: https://en.wikipedia.org/wiki/Saint_Pierre_and_Miquelon
2020-03-31 22:34:50.198120- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Serbia'), kwargs: {}, result: https://en.wikipedia.org/wiki/Serbia
2020-03-31 22:34:50.862973- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'South Sudan'), kwargs: {}, result: https://en.wikipedia.org/wiki/South_Sudan
2020-03-31 22:34:51.764975- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'São Tomé and Príncipe'), kwargs: {}, result: https://en.wikipedia.org/wiki/S%C3%A3o_Tom%C3%A9_and_Pr%C3%ADncipe
2020-03-31 22:34:52.541098- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Suriname'), kwargs: {}, result: https://en.wikipedia.org/wiki/Suriname
2020-03-31 22:34:53.964293- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Slovakia'), kwargs: {}, result: https://en.wikipedia.org/wiki/Slovakia
2020-03-31 22:34:54.694940- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Slovenia'), kwargs: {}, result: https://en.wikipedia.org/wiki/Slovenia
2020-03-31 22:34:55.338721- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Sweden'), kwargs: {}, result: https://en.wikipedia.org/wiki/Sweden
2020-03-31 22:34:55.947331- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Eswatini'), kwargs: {}, result: https://en.wikipedia.org/wiki/Eswatini
2020-03-31 22:34:57.047131- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Sint Maarten'), kwargs: {}, result: https://en.wikipedia.org/wiki/Sint_Maarten
2020-03-31 22:34:58.022341- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Seychelles'), kwargs: {}, result: https://en.wikipedia.org/wiki/Seychelles
2020-03-31 22:34:58.727828- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Syria'), kwargs: {}, result: https://en.wikipedia.org/wiki/Syria
2020-03-31 22:34:59.352236- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Turks and Caicos Islands'), kwargs: {}, result: https://en.wikipedia.org/wiki/Turks_and_Caicos_Islands
2020-03-31 22:34:59.856408- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Chad'), kwargs: {}, result: https://en.wikipedia.org/wiki/Chad
2020-03-31 22:35:00.429825- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Togo'), kwargs: {}, result: https://en.wikipedia.org/wiki/Togo
2020-03-31 22:35:01.195448- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Thailand'), kwargs: {}, result: https://en.wikipedia.org/wiki/Thailand
2020-03-31 22:35:01.724258- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Tajikistan'), kwargs: {}, result: https://en.wikipedia.org/wiki/Tajikistan
2020-03-31 22:35:02.410871- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Tokelau'), kwargs: {}, result: https://en.wikipedia.org/wiki/Tokelau
2020-03-31 22:35:02.945837- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Turkmenistan'), kwargs: {}, result: https://en.wikipedia.org/wiki/Turkmenistan
2020-03-31 22:35:03.479685- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Timor-Leste'), kwargs: {}, result: https://en.wikipedia.org/wiki/East_Timor
2020-03-31 22:35:03.976154- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Tonga'), kwargs: {}, result: https://en.wikipedia.org/wiki/Tonga
2020-03-31 22:35:04.663621- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Trinidad and Tobago'), kwargs: {}, result: https://en.wikipedia.org/wiki/Trinidad_and_Tobago
2020-03-31 22:35:05.227925- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Tunisia'), kwargs: {}, result: https://en.wikipedia.org/wiki/Tunisia
2020-03-31 22:35:05.770287- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Turkey'), kwargs: {}, result: https://en.wikipedia.org/wiki/Turkey
2020-03-31 22:35:06.334388- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Tuvalu'), kwargs: {}, result: https://en.wikipedia.org/wiki/Tuvalu
2020-03-31 22:35:07.478318- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Taiwan'), kwargs: {}, result: https://en.wikipedia.org/wiki/Taiwan
2020-03-31 22:35:08.156219- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Tanzania'), kwargs: {}, result: https://en.wikipedia.org/wiki/Tanzania
2020-03-31 22:35:08.751768- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Uganda'), kwargs: {}, result: https://en.wikipedia.org/wiki/Uganda
2020-03-31 22:35:09.428229- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Ukraine'), kwargs: {}, result: https://en.wikipedia.org/wiki/Ukraine
2020-03-31 22:35:09.978912- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'United States Minor Outlying Islands'), kwargs: {}, result: https://en.wikipedia.org/wiki/United_States_Minor_Outlying_Islands
2020-03-31 22:35:10.577752- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Uruguay'), kwargs: {}, result: https://en.wikipedia.org/wiki/Uruguay
2020-03-31 22:35:11.939225- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'United States'), kwargs: {}, result: https://en.wikipedia.org/wiki/United_States
2020-03-31 22:35:12.642786- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Uzbekistan'), kwargs: {}, result: https://en.wikipedia.org/wiki/Uzbekistan
2020-03-31 22:35:13.134378- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Vatican City'), kwargs: {}, result: https://en.wikipedia.org/wiki/Vatican_City
2020-03-31 22:35:13.899708- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Saint Vincent and the Grenadines'), kwargs: {}, result: https://en.wikipedia.org/wiki/Saint_Vincent_and_the_Grenadines
2020-03-31 22:35:14.530255- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Venezuela'), kwargs: {}, result: https://en.wikipedia.org/wiki/Venezuela
2020-03-31 22:35:15.306723- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'British Virgin Islands'), kwargs: {}, result: https://en.wikipedia.org/wiki/British_Virgin_Islands
2020-03-31 22:35:16.144307- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'United States Virgin Islands'), kwargs: {}, result: https://en.wikipedia.org/wiki/United_States_Virgin_Islands
2020-03-31 22:35:16.760557- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Vietnam'), kwargs: {}, result: https://en.wikipedia.org/wiki/Vietnam
2020-03-31 22:35:18.143435- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Vanuatu'), kwargs: {}, result: https://en.wikipedia.org/wiki/Vanuatu
2020-03-31 22:35:18.843141- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Wallis and Futuna'), kwargs: {}, result: https://en.wikipedia.org/wiki/Wallis_and_Futuna
2020-03-31 22:35:19.471813- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Samoa'), kwargs: {}, result: https://en.wikipedia.org/wiki/Samoa
2020-03-31 22:35:20.122035- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Yemen'), kwargs: {}, result: https://en.wikipedia.org/wiki/Yemen
2020-03-31 22:35:20.809667- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'South Africa'), kwargs: {}, result: https://en.wikipedia.org/wiki/South_Africa
2020-03-31 22:35:21.331334- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Zambia'), kwargs: {}, result: https://en.wikipedia.org/wiki/Zambia
2020-03-31 22:35:21.921401- name: get_url, args: (<__main__.CountriesIter object at 0x7f57d6110128>, 'Zimbabwe'), kwargs: {}, result: https://en.wikipedia.org/wiki/Zimbabwe
